director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,profit,gross_bin,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film-noir,history,horror,music,musical,mystery,romance,sci_fi,sport,thriller,war,western,director_high,director_low,actor_1_high,actor_1_low,actor_2_high,actor_2_low,actor_3_high,actor_3_low,is_english,profit_binary
Richard Benjamin,105.0,121.0,384.0,Alyson Hannigan,11000.0,13854000.0,Jon Lovitz,My Stepmother Is an Alien ,14677,Tony Jay,0.0,alien|earth|female alien|mission|secret,http://www.imdb.com/title/tt0095687/?ref_=fn_tt_tt_1,English,USA,PG-13,20000000.0,1988,3000.0,1.85,-6146000.0,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0
Jonathan Demme,125.0,438.0,372.0,Tom Hanks,18000.0,77324422.0,Denzel Washington,Philadelphia ,33865,Jason Robards,2.0,aids|city name in title|gay|homophobia|lawyer,http://www.imdb.com/title/tt0107818/?ref_=fn_tt_tt_1,English,USA,PG-13,26000000.0,1993,15000.0,1.85,51324422.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Josef Rusnak,100.0,9.0,363.0,Craig Bierko,599.0,15500000.0,Gretchen Mol,The Thirteenth Floor ,2389,Brad William Henke,0.0,amnesia|barricade|letter|time|virtual reality,http://www.imdb.com/title/tt0139809/?ref_=fn_tt_tt_1,English,Germany,R,16000000.0,1999,380.0,2.35,-500000.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0
Bruce Paltrow,112.0,28.0,215.0,Marian Seldes,555.0,4734235.0,Lochlyn Munro,Duets ,1227,Huey Lewis,0.0,convict|karaoke|middle america|salesman|singer,http://www.imdb.com/title/tt0134630/?ref_=fn_tt_tt_1,English,USA,R,15000000.0,2000,403.0,1.85,-10265765.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Woody Allen,112.0,11000.0,642.0,Debra Messing,11000.0,4839383.0,Woody Allen,Hollywood Ending ,12766,Treat Williams,0.0,blind|director|psychosomatic blindness|self deprecating|studio,http://www.imdb.com/title/tt0278823/?ref_=fn_tt_tt_1,English,USA,PG-13,16000000.0,2002,650.0,1.85,-11160617.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Adam Rifkin,95.0,89.0,322.0,Lin Shaye,1000.0,4193025.0,Natasha Lyonne,Detroit Rock City ,2518,Shannon Tweed,0.0,band|concert|high school|kiss|teenager,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1,English,USA,R,15000000.0,1999,852.0,2.35,-10806975.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
Russell Mulcahy,110.0,85.0,186.0,Jon Polito,1000.0,5900000.0,Christopher Lambert,Highlander ,1852,Celia Imrie,1.0,combat|head cut off|immortal|scotland|swordsman,http://www.imdb.com/title/tt0091203/?ref_=fn_tt_tt_1,English,UK,R,16000000.0,1986,309.0,1.85,-10100000.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
Susanne Bier,118.0,369.0,295.0,Omar Benson Miller,1000.0,2849142.0,Alison Lohman,Things We Lost in the Fire ,1889,Robin Weigert,1.0,best friend|dinner|garage|narcotics anonymous|recovery,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1,English,USA,R,16000000.0,2007,418.0,2.35,-13150858.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Kenneth Johnson,97.0,34.0,465.0,Annabeth Gish,503.0,1686429.0,Charles Napier,Steel ,3100,Hill Harper,1.0,fight|gang|junkyard|military|soldier,http://www.imdb.com/title/tt0120207/?ref_=fn_tt_tt_1,English,USA,PG-13,16000000.0,1997,489.0,1.85,-14313571.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0
James Gray,120.0,115.0,310.0,Dagmara Dominczyk,10000.0,1984743.0,Jeremy Renner,The Immigrant ,11019,Angela Sarafyan,3.0,immigrant|immigration|magician|money|prostitution,http://www.imdb.com/title/tt1951181/?ref_=fn_tt_tt_1,English,USA,R,16000000.0,2013,316.0,2.35,-14015257.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
James Ivory,135.0,133.0,258.0,Natasha Richardson,898.0,1666262.0,Vanessa Redgrave,The White Countess ,2096,Lynn Redgrave,0.0,countess|diplomat|japanese|russian|shanghai,http://www.imdb.com/title/tt0384686/?ref_=fn_tt_tt_1,English,UK,PG-13,16000000.0,2005,708.0,1.66,-14333738.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0
Danny Boyle,101.0,0.0,888.0,Spencer Wilding,3000.0,2319187.0,Rosario Dawson,Trance ,5056,Tuppence Middleton,0.0,amnesia|criminal|heist|hypnotherapy|lost painting,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,English,UK,R,20000000.0,2013,1000.0,2.35,-17680813.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0
Jessy Terrero,92.0,29.0,618.0,Snoop Dogg,939.0,13922211.0,Mo'Nique,Soul Plane ,3935,Tom Arnold,9.0,airline|airplane|bathroom|sex|toilet,http://www.imdb.com/title/tt0367085/?ref_=fn_tt_tt_1,English,USA,R,16000000.0,2004,881.0,1.85,-2077789.0,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
Vicente Amorim,92.0,6.0,227.0,Jodie Whittaker,10000.0,23091.0,Viggo Mortensen,Good ,11091,Steven Mackintosh,1.0,censorship|children|corpse|heil hitler|suffering,http://www.imdb.com/title/tt0436364/?ref_=fn_tt_tt_1,English,UK,R,15000000.0,2008,304.0,2.35,-14976909.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
Gaspar Noé,161.0,929.0,116.0,Emily Alyn Lind,488.0,336467.0,Paz de la Huerta,Enter the Void ,943,Olly Alexander,0.0,drug deal|drugs|explicit sex|love|stripper,http://www.imdb.com/title/tt1191111/?ref_=fn_tt_tt_1,English,France,Not Rated,13000000.0,2009,289.0,2.35,-12663533.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Amy Heckerling,92.0,143.0,613.0,Justin Kirk,1000.0,2964.0,Taylor Negron,Vamps ,3086,Ivan Sergei,2.0,murder|new york city|one word title|vampire|vampire slayer,http://www.imdb.com/title/tt1545106/?ref_=fn_tt_tt_1,English,USA,PG-13,16000000.0,2012,945.0,1.78,-15997036.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
Tommy Lee Jones,122.0,0.0,567.0,Tim Blake Nelson,883.0,2428883.0,Barry Corbin,The Homesman ,2896,Miranda Otto,1.0,abusive marriage|pastor|prison wagon|roast pig|suicide by hanging,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1,English,USA,R,16000000.0,2014,596.0,2.35,-13571117.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
Jesse Vaughan,91.0,10.0,574.0,Jenifer Lewis,890.0,13571817.0,Vivica A. Fox,Juwanna Mann ,3104,Kevin Pollak,3.0,basketball|dodge viper|hit in the crotch|male nudity|the star spangled banner,http://www.imdb.com/title/tt0247444/?ref_=fn_tt_tt_1,English,USA,PG-13,15600000.0,2002,578.0,1.85,-2028183.0,0.3333333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
Wayne Beach,93.0,7.0,922.0,LL Cool J,1000.0,1181197.0,Mekhi Phifer,Slow Burn ,4329,Fisher Stevens,0.0,district attorney|interview|murder|prosecutor|reporter,http://www.imdb.com/title/tt0376196/?ref_=fn_tt_tt_1,English,USA,R,15500000.0,2005,1000.0,1.85,-14318803.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0
Gérard Krawczyk,94.0,7.0,17.0,Ryôko Hirosue,235.0,81525.0,Carole Bouquet,Wasabi ,303,Michel Muller,1.0,french|inheritance|japan|letter|police detective hero,http://www.imdb.com/title/tt0281364/?ref_=fn_tt_tt_1,French,France,R,15300000.0,2001,46.0,2.35,-15218475.0,0.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
James Gunn,95.0,571.0,102.0,Gregg Henry,499.0,7774730.0,Dustin Milligan,Slither ,1120,Tania Saulnier,0.0,alien|b movie|sex|slug|small town,http://www.imdb.com/title/tt0439815/?ref_=fn_tt_tt_1,English,Canada,R,15500000.0,2006,298.0,1.85,-7725270.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0
Martin Brest,105.0,102.0,383.0,Ronny Cox,901.0,234760500.0,Judge Reinhold,Beverly Hills Cop ,3464,James Russo,1.0,drug dealer|drugs|murder|police brutality|police shootout,http://www.imdb.com/title/tt0086960/?ref_=fn_tt_tt_1,English,USA,R,14000000.0,1984,605.0,1.85,220760500.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Chris Columbus,103.0,0.0,925.0,Devin Ratray,3000.0,285761243.0,Macaulay Culkin,Home Alone ,7521,Catherine O'Hara,5.0,airport|child protagonist|child swearing|christmas|home alone,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1,English,USA,PG,18000000.0,1990,1000.0,1.85,267761243.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Leonard Nimoy,102.0,12000.0,801.0,Ted Danson,19000.0,167780960.0,Tom Selleck,3 Men and a Baby ,21499,Steve Guttenberg,4.0,1980s|baby|heroin|package|questioned by police,http://www.imdb.com/title/tt0094137/?ref_=fn_tt_tt_1,English,USA,PG,11000000.0,1987,875.0,1.85,156780960.0,1.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Sydney Pollack,116.0,521.0,481.0,Sydney Pollack,13000.0,177200000.0,Bill Murray,Tootsie ,14701,Teri Garr,1.0,actor|actress|friend|love|reputation,http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1,English,USA,PG,22000000.0,1982,521.0,2.35,155200000.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Tony Scott,110.0,12000.0,555.0,Tom Skerritt,10000.0,176781728.0,Tom Cruise,Top Gun ,13069,Adrian Pasdar,2.0,flying|gay subtext|machismo|male objectification|pilot,http://www.imdb.com/title/tt0092099/?ref_=fn_tt_tt_1,English,USA,PG,15000000.0,1986,1000.0,1.33,161781728.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Ang Lee,120.0,0.0,5.0,Pei-Pei Cheng,103.0,128067808.0,Chen Chang,"Crouching Tiger, Hidden Dragon ",129,Sihung Lung,3.0,bare midriff|china|magical realism|martial arts|sword,http://www.imdb.com/title/tt0190332/?ref_=fn_tt_tt_1,Mandarin,Taiwan,PG-13,15000000.0,2000,21.0,2.35,113067808.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
Sam Mendes,122.0,0.0,158.0,Peter Gallagher,18000.0,130058047.0,Kevin Spacey,American Beauty ,19078,Ara Celi,0.0,domestic violence|drug dealer|homosexuality|midlife crisis|unfaithfulness,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1,English,USA,R,15000000.0,1999,828.0,2.35,115058047.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Tom Hooper,118.0,0.0,520.0,Jennifer Ehle,14000.0,138795342.0,Colin Firth,The King's Speech ,15732,Derek Jacobi,0.0,king|king george vi|speech|speech therapist|throne,http://www.imdb.com/title/tt1504320/?ref_=fn_tt_tt_1,English,UK,R,15000000.0,2010,1000.0,1.85,123795342.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Ivan Reitman,107.0,425.0,247.0,Tony Jay,742.0,111936400.0,Kelly Preston,Twins ,2151,Hugh O'Brian,1.0,bare chested male|brother|catholic orphanage|long lost siblings|twins,http://www.imdb.com/title/tt0096320/?ref_=fn_tt_tt_1,English,USA,PG,15000000.0,1988,384.0,1.85,96936400.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Udayan Prasad,102.0,4.0,882.0,Eddie Redmayne,17000.0,317040.0,Kristen Stewart,The Yellow Handkerchief ,30978,William Hurt,1.0,louisiana|overalls|road trip|southern u.s.|teenage boy,http://www.imdb.com/title/tt0954990/?ref_=fn_tt_tt_1,English,USA,PG-13,15500000.0,2008,13000.0,2.35,-15182960.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
Steven Spielberg,154.0,14000.0,271.0,Rae Dawn Chong,852.0,94175854.0,Oprah Winfrey,The Color Purple ,2592,Dana Ivey,0.0,book strap|girl|racial discrimination|racial tension|stereotype,http://www.imdb.com/title/tt0088939/?ref_=fn_tt_tt_1,English,USA,PG-13,15000000.0,1985,581.0,1.85,79175854.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Morten Tyldum,114.0,77.0,305.0,Rory Kinnear,19000.0,91121452.0,Benedict Cumberbatch,The Imitation Game ,20295,Allen Leech,1.0,crossword puzzle|cryptography|enigma code|gay lead character|world war two,http://www.imdb.com/title/tt2084970/?ref_=fn_tt_tt_1,English,UK,PG-13,14000000.0,2014,393.0,2.35,77121452.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1
Howard Zieff,109.0,6.0,271.0,Albert Brooks,1000.0,69800000.0,Eileen Brennan,Private Benjamin ,2419,Alan Oppenheimer,1.0,camera shot of feet|female stockinged feet|loss of husband|pantyhose|suntan pantyhose,http://www.imdb.com/title/tt0081375/?ref_=fn_tt_tt_1,English,USA,R,10000000.0,1980,745.0,1.85,59800000.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1
Thor Freudenthal,94.0,87.0,569.0,Zachary Gordon,17000.0,64001297.0,Chloë Grace Moretz,Diary of a Wimpy Kid ,20154,Rachael Harris,1.0,cheese|diary|friend|middle school|school,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1,English,USA,PG,15000000.0,2010,975.0,1.85,49001297.0,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Andrés Muschietti,100.0,127.0,250.0,Megan Charpentier,1000.0,71588220.0,Javier Botet,Mama ,1949,Isabelle Nélisse,1.0,aunt|children|death of sister|forest|hiding in a closet,http://www.imdb.com/title/tt2023587/?ref_=fn_tt_tt_1,English,Canada,PG-13,20000000.0,2013,340.0,1.85,51588220.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
John Carpenter,101.0,0.0,598.0,Donald Pleasence,2000.0,47000000.0,Jamie Lee Curtis,Halloween ,4400,P.J. Soles,0.0,halloween|masked killer|michael myers|slasher|trick or treat,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,English,USA,R,300000.0,1978,742.0,2.35,46700000.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Harold Ramis,98.0,11000.0,624.0,Randy Quaid,816.0,61400000.0,Beverly D'Angelo,National Lampoon's Vacation ,3617,Jane Krakowski,1.0,amusement park|dog|family vacation|national lampoon series|vacation,http://www.imdb.com/title/tt0085995/?ref_=fn_tt_tt_1,English,USA,R,15000000.0,1983,695.0,1.85,46400000.0,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
Jeff Tremaine,102.0,79.0,27.0,Georgina Cates,925.0,101978840.0,Jackson Nicoll,Bad Grandpa ,1018,Grasie Mercedes,0.0,child beauty pageant|grandson|hidden camera|jackass|road trip,http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1,English,USA,R,15000000.0,2013,38.0,1.85,86978840.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Stephen Frears,94.0,350.0,39.0,Sylvia Syms,326.0,56437947.0,Roger Allam,The Queen ,486,Alex Jennings,0.0,monarchy|prime minister|princess diana|queen|speech,http://www.imdb.com/title/tt0436697/?ref_=fn_tt_tt_1,English,UK,PG-13,9800000.0,2006,48.0,1.85,46637947.0,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Tim Burton,92.0,13000.0,217.0,Jeffrey Jones,925.0,73326666.0,Catherine O'Hara,Beetlejuice ,1953,Glenn Shadix,3.0,attic|ghost|surrealism|teenage girl|yuppie,http://www.imdb.com/title/tt0094721/?ref_=fn_tt_tt_1,English,USA,PG,15000000.0,1988,692.0,1.85,58326666.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
Tyler Perry,113.0,0.0,607.0,Tasha Smith,2000.0,55184721.0,Michael Jai White,Why Did I Get Married? ,6510,Lamman Rucker,8.0,marriage|overweight|psychologist|secret|work,http://www.imdb.com/title/tt0906108/?ref_=fn_tt_tt_1,English,USA,PG-13,15000000.0,2007,721.0,1.85,40184721.0,0.6666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Gillian Armstrong,115.0,44.0,902.0,Kirsten Dunst,23000.0,50003300.0,Christian Bale,Little Women ,29370,Eric Stoltz,4.0,civil war|female protagonist|post civil war|reference to friedrich schiller|u.s. civil war,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,English,USA,PG,15000000.0,1994,4000.0,1.85,35003300.0,0.6666666666666666,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
James Watkins,95.0,43.0,259.0,Roger Allam,11000.0,54322273.0,Daniel Radcliffe,The Woman in Black ,11946,Jessica Raine,0.0,afterlife|baby boy|bird in a cage|ghost|reunited family,http://www.imdb.com/title/tt1596365/?ref_=fn_tt_tt_1,English,UK,PG-13,17000000.0,2012,326.0,2.35,37322273.0,0.6666666666666666,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Simon West,87.0,165.0,383.0,Tessa Thompson,1000.0,47860214.0,Madeline Carroll,When a Stranger Calls ,2452,Brian Geraghty,0.0,babysitting|cell phone|high school|nightmare|teenager,http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1,English,USA,PG-13,15000000.0,2006,431.0,2.35,32860214.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Shawn Levy,88.0,189.0,799.0,Donald Faison,934.0,47811275.0,Frankie Muniz,Big Fat Liar ,3707,Lee Majors,1.0,brunette|film producer|liar|prank|stunt,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,English,USA,PG,15000000.0,2002,927.0,1.85,32811275.0,0.6666666666666666,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Barry Levinson,97.0,272.0,957.0,Kirsten Dunst,22000.0,43022524.0,Robert De Niro,Wag the Dog ,29252,John Michael Higgins,0.0,death|election|hollywood|president|scandal,http://www.imdb.com/title/tt0120885/?ref_=fn_tt_tt_1,English,USA,R,15000000.0,1997,4000.0,1.85,28022524.0,0.6666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1
Jim Fall,94.0,13.0,566.0,Adam Lamberg,925.0,42672630.0,Clayton Snyder,The Lizzie McGuire Movie ,3423,Alex Borstein,1.0,best friend|roma|singer|spaghetti|teenager,http://www.imdb.com/title/tt0306841/?ref_=fn_tt_tt_1,English,USA,PG,17000000.0,2003,738.0,2.35,25672630.0,0.6666666666666666,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Ric Roman Waugh,112.0,29.0,874.0,Harold Perrineau,12000.0,42919096.0,Dwayne Johnson,Snitch ,15800,Nadine Velazquez,1.0,cigarette smoking|dea|drugs|inspired by true events|undercover,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,English,USA,PG-13,15000000.0,2013,1000.0,2.35,27919096.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Michael Dougherty,98.0,66.0,562.0,Conchata Ferrell,3000.0,42592530.0,Adam Scott,Krampus ,4567,Allison Tolman,0.0,christmas|german|holiday|krampus|santa claus,http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1,English,USA,PG-13,15000000.0,2015,658.0,2.35,27592530.0,0.6666666666666666,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
Robert Rodriguez,104.0,0.0,1000.0,Salma Hayek,4000.0,40064955.0,Jordana Brewster,The Faculty ,12170,Clea DuVall,1.0,alien|high school|ohio|photographer|water,http://www.imdb.com/title/tt0133751/?ref_=fn_tt_tt_1,English,USA,R,15000000.0,1998,4000.0,1.85,25064955.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1
James Mangold,120.0,446.0,1000.0,Sylvester Stallone,22000.0,44886089.0,Robert De Niro,Cop Land ,40117,Janeane Garofalo,3.0,corruption|faked death|falling off a roof|internal affairs|nypd,http://www.imdb.com/title/tt0118887/?ref_=fn_tt_tt_1,English,USA,R,10000000.0,1997,13000.0,1.85,34886089.0,0.6666666666666666,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1
Joel Gallen,99.0,11.0,971.0,JoAnna Garcia Swisher,11000.0,37882551.0,Chris Evans,Not Another Teen Movie ,15369,Mia Kirshner,0.0,cheerleader|foreign exchange student|incestuous desire|incestuous kiss|prom,http://www.imdb.com/title/tt0277371/?ref_=fn_tt_tt_1,English,USA,R,16000000.0,2001,983.0,1.85,21882551.0,0.6666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
David Ayer,109.0,453.0,953.0,Anna Kendrick,15000.0,40983001.0,Jake Gyllenhaal,End of Watch ,27788,America Ferrera,2.0,lapd|police|police officer|south central los angeles|street gang,http://www.imdb.com/title/tt1855199/?ref_=fn_tt_tt_1,English,USA,R,7000000.0,2012,10000.0,1.85,33983001.0,0.6666666666666666,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1
Cameron Crowe,105.0,488.0,13000.0,Bradley Cooper,15000.0,20991497.0,Emma Stone,Aloha ,44037,Bill Murray,1.0,box office flop|critically bashed|hawaii|one word title|written by director,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,English,USA,PG-13,37000000.0,2015,14000.0,1.85,-16008503.0,0.3333333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
Rob Cohen,106.0,357.0,883.0,Leslie Bibb,23000.0,35007180.0,Paul Walker,The Skulls ,26652,William Petersen,0.0,college|friend|ivy league|secret society|suicide,http://www.imdb.com/title/tt0192614/?ref_=fn_tt_tt_1,English,USA,PG-13,15000000.0,2000,1000.0,1.85,20007180.0,0.6666666666666666,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
James Marsh,123.0,120.0,149.0,Emily Watson,13000.0,35887263.0,Eddie Redmayne,The Theory of Everything ,14100,Simon McBurney,0.0,based on memoir|cambridge university|husband wife relationship|lou gehrig's disease|physicist,http://www.imdb.com/title/tt2980516/?ref_=fn_tt_tt_1,English,UK,PG-13,15000000.0,2014,876.0,2.35,20887263.0,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1
John Whitesell,86.0,14.0,685.0,Regina Hall,833.0,34308901.0,Greg Grunberg,Malibu's Most Wanted ,4435,Blair Underwood,3.0,los angeles california|person in car trunk|racial impersonation|south asian|street gang,http://www.imdb.com/title/tt0328099/?ref_=fn_tt_tt_1,English,USA,PG-13,16000000.0,2003,807.0,2.35,18308901.0,0.6666666666666666,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
Matt Williams,120.0,18.0,944.0,James Frain,20000.0,33771174.0,Natalie Portman,Where the Heart Is ,22383,Stockard Channing,2.0,birth|oklahoma|photographer|tennessee|wal mart,http://www.imdb.com/title/tt0198021/?ref_=fn_tt_tt_1,English,USA,PG-13,15000000.0,2000,1000.0,1.85,18771174.0,0.6666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
